ds,county,y
2020-07-28,Caldwell,113
2020-07-28,Davidson,194
2020-07-28,Durham,289
2020-07-28,Mecklenburg,995
2020-07-28,Pitt,208
2020-07-29,Cabarrus,203
2020-07-29,Caldwell,102
2020-07-29,Davidson,175
2020-07-29,Durham,262
2020-07-29,Mecklenburg,900
2020-07-29,Pitt,188
2020-07-30,Cabarrus,214
2020-07-30,Caldwell,107
2020-07-30,Davidson,185
2020-07-30,Durham,276
2020-07-30,Mecklenburg,947
2020-07-30,Pitt,198
2020-07-31,Cabarrus,214
2020-07-31,Caldwell,107
2020-07-31,Davidson,185
2020-07-31,Durham,276
2020-07-31,Mecklenburg,947
2020-07-31,Pitt,198
2020-08-01,Cabarrus,240
2020-08-01,Caldwell,122
2020-08-01,Davidson,205
2020-08-01,Durham,297
2020-08-01,Mecklenburg,1049
2020-08-01,Pitt,225
2020-08-02,Cabarrus,262
2020-08-02,Caldwell,133
2020-08-02,Davidson,224
2020-08-02,Durham,324
2020-08-02,Mecklenburg,1145
2020-08-02,Pitt,245
2020-08-03,Cabarrus,251
2020-08-03,Caldwell,127
2020-08-03,Davidson,214
2020-08-03,Durham,311
2020-08-03,Mecklenburg,1097
2020-08-03,Pitt,235
2020-08-04,Cabarrus,230
2020-08-04,Caldwell,116
2020-08-04,Davidson,196
2020-08-04,Durham,284
2020-08-04,Mecklenburg,1002
2020-08-04,Pitt,214
2020-08-05,Cabarrus,208
2020-08-05,Caldwell,105
2020-08-05,Davidson,177
2020-08-05,Durham,257
2020-08-05,Mecklenburg,906
2020-08-05,Pitt,194
2020-08-06,Cabarrus,219
2020-08-06,Caldwell,110
2020-08-06,Davidson,186
2020-08-06,Durham,270
2020-08-06,Mecklenburg,954
2020-08-06,Pitt,204
2020-08-07,Cabarrus,219
2020-08-07,Caldwell,110
2020-08-07,Davidson,186
2020-08-07,Durham,270
2020-08-07,Mecklenburg,954
2020-08-07,Pitt,204
2020-08-08,Cabarrus,240
2020-08-08,Caldwell,122
2020-08-08,Davidson,205
2020-08-08,Durham,297
2020-08-08,Mecklenburg,1049
2020-08-08,Pitt,225
2020-08-09,Cabarrus,262
2020-08-09,Caldwell,133
2020-08-09,Davidson,224
2020-08-09,Durham,324
2020-08-09,Mecklenburg,1145
2020-08-09,Pitt,245
2020-08-10,Cabarrus,251
2020-08-10,Caldwell,127
2020-08-10,Davidson,214
2020-08-10,Durham,311
2020-08-10,Mecklenburg,1097
2020-08-10,Pitt,235
2020-08-11,Cabarrus,230
2020-08-11,Caldwell,116
2020-08-11,Davidson,196
2020-08-11,Durham,284
2020-08-11,Mecklenburg,1002
2020-08-11,Pitt,214
2020-08-12,Cabarrus,208
2020-08-12,Caldwell,105
2020-08-12,Davidson,177
2020-08-12,Durham,257
2020-08-12,Mecklenburg,906
2020-08-12,Pitt,194
2020-08-13,Cabarrus,219
2020-08-13,Caldwell,110
2020-08-13,Davidson,186
2020-08-13,Durham,270
2020-08-13,Mecklenburg,954
2020-08-13,Pitt,204
2020-08-14,Cabarrus,219
2020-08-14,Caldwell,110
2020-08-14,Davidson,186
2020-08-14,Durham,270
2020-08-14,Mecklenburg,954
2020-08-14,Pitt,204
2020-08-15,Cabarrus,240
2020-08-15,Caldwell,122
2020-08-15,Davidson,205
2020-08-15,Durham,297
2020-08-15,Mecklenburg,1049
2020-08-15,Pitt,225
2020-08-16,Cabarrus,262
2020-08-16,Caldwell,133
2020-08-16,Davidson,224
2020-08-16,Durham,324
2020-08-16,Mecklenburg,1145
2020-08-16,Pitt,245
2020-08-17,Cabarrus,251
2020-08-17,Caldwell,127
2020-08-17,Davidson,214
2020-08-17,Durham,311
2020-08-17,Mecklenburg,1097
2020-08-17,Pitt,235
2020-08-18,Cabarrus,230
2020-08-18,Caldwell,116
2020-08-18,Davidson,196
2020-08-18,Durham,284
2020-08-18,Mecklenburg,1002
2020-08-18,Pitt,214
2020-08-19,Cabarrus,208
2020-08-19,Caldwell,105
2020-08-19,Davidson,177
2020-08-19,Durham,257
2020-08-19,Mecklenburg,906
2020-08-19,Pitt,194
2020-08-20,Cabarrus,219
2020-08-20,Caldwell,110
2020-08-20,Davidson,186
2020-08-20,Durham,270
2020-08-20,Mecklenburg,954
2020-08-20,Pitt,204
2020-08-21,Cabarrus,219
2020-08-21,Caldwell,110
2020-08-21,Davidson,186
2020-08-21,Durham,270
2020-08-21,Mecklenburg,954
2020-08-21,Pitt,204
2020-08-22,Cabarrus,240
2020-08-22,Caldwell,122
2020-08-22,Davidson,205
2020-08-22,Durham,297
2020-08-22,Mecklenburg,1049
2020-08-22,Pitt,225
2020-08-23,Cabarrus,262
2020-08-23,Caldwell,133
2020-08-23,Davidson,224
2020-08-23,Durham,324
2020-08-23,Mecklenburg,1145
2020-08-23,Pitt,245
2020-08-24,Cabarrus,251
2020-08-24,Caldwell,127
2020-08-24,Davidson,214
2020-08-24,Durham,311
2020-08-24,Mecklenburg,1097
2020-08-24,Pitt,235
2020-08-25,Cabarrus,230
2020-08-25,Caldwell,116
2020-08-25,Davidson,196
2020-08-25,Durham,284
2020-08-25,Mecklenburg,1002
2020-08-25,Pitt,214
2020-08-26,Cabarrus,208
2020-08-26,Caldwell,105
2020-08-26,Davidson,177
2020-08-26,Durham,257
2020-08-26,Mecklenburg,906
2020-08-26,Pitt,194
2020-08-27,Cabarrus,219
2020-08-27,Caldwell,110
2020-08-27,Davidson,186
2020-08-27,Durham,270
2020-08-27,Mecklenburg,954
2020-08-27,Pitt,204
2020-08-28,Cabarrus,219
2020-08-28,Caldwell,110
2020-08-28,Davidson,186
2020-08-28,Durham,270
2020-08-28,Mecklenburg,954
2020-08-28,Pitt,204
2020-08-29,Cabarrus,240
2020-08-29,Caldwell,122
2020-08-29,Davidson,205
2020-08-29,Durham,297
2020-08-29,Mecklenburg,1049
2020-08-29,Pitt,225
2020-08-30,Cabarrus,262
2020-08-30,Caldwell,133
2020-08-30,Davidson,224
2020-08-30,Durham,324
2020-08-30,Mecklenburg,1145
2020-08-30,Pitt,245
2020-08-31,Cabarrus,251
2020-08-31,Caldwell,127
2020-08-31,Davidson,214
2020-08-31,Durham,311
2020-08-31,Mecklenburg,1097
2020-08-31,Pitt,235
2020-09-01,Cabarrus,230
2020-09-01,Caldwell,119
2020-09-01,Davidson,200
2020-09-01,Durham,274
2020-09-01,Mecklenburg,999
2020-09-01,Pitt,208
2020-09-02,Cabarrus,208
2020-09-02,Caldwell,108
2020-09-02,Davidson,181
2020-09-02,Durham,248
2020-09-02,Mecklenburg,904
2020-09-02,Pitt,188
2020-09-03,Cabarrus,219
2020-09-03,Caldwell,113
2020-09-03,Davidson,191
2020-09-03,Durham,261
2020-09-03,Mecklenburg,951
2020-09-03,Pitt,198
2020-09-04,Cabarrus,219
2020-09-04,Caldwell,113
2020-09-04,Davidson,191
2020-09-04,Durham,261
2020-09-04,Mecklenburg,951
2020-09-04,Pitt,198
2020-09-05,Cabarrus,241
2020-09-05,Caldwell,125
2020-09-05,Davidson,210
2020-09-05,Durham,287
2020-09-05,Mecklenburg,1046
2020-09-05,Pitt,218
2020-09-06,Cabarrus,263
2020-09-06,Caldwell,136
2020-09-06,Davidson,229
2020-09-06,Durham,313
2020-09-06,Mecklenburg,1141
2020-09-06,Pitt,237
2020-09-07,Cabarrus,252
2020-09-07,Caldwell,130
2020-09-07,Davidson,219
2020-09-07,Durham,300
2020-09-07,Mecklenburg,1094
2020-09-07,Pitt,228
2020-09-08,Cabarrus,230
2020-09-08,Caldwell,119
2020-09-08,Davidson,200
2020-09-08,Durham,274
2020-09-08,Mecklenburg,999
2020-09-08,Pitt,208
2020-09-09,Cabarrus,208
2020-09-09,Caldwell,108
2020-09-09,Davidson,181
2020-09-09,Durham,248
2020-09-09,Mecklenburg,904
2020-09-09,Pitt,188
2020-09-10,Cabarrus,219
2020-09-10,Caldwell,113
2020-09-10,Davidson,191
2020-09-10,Durham,261
2020-09-10,Mecklenburg,951
2020-09-10,Pitt,198
2020-09-11,Cabarrus,219
2020-09-11,Caldwell,113
2020-09-11,Davidson,191
2020-09-11,Durham,261
2020-09-11,Mecklenburg,951
2020-09-11,Pitt,198
2020-09-12,Cabarrus,241
2020-09-12,Caldwell,125
2020-09-12,Davidson,210
2020-09-12,Durham,287
2020-09-12,Mecklenburg,1046
2020-09-12,Pitt,218
2020-09-13,Cabarrus,263
2020-09-13,Caldwell,136
2020-09-13,Davidson,229
2020-09-13,Durham,313
2020-09-13,Mecklenburg,1141
2020-09-13,Pitt,237
2020-09-14,Cabarrus,252
2020-09-14,Caldwell,130
2020-09-14,Davidson,219
2020-09-14,Durham,300
2020-09-14,Mecklenburg,1094
2020-09-14,Pitt,228
2020-09-15,Cabarrus,230
2020-09-15,Caldwell,119
2020-09-15,Davidson,200
2020-09-15,Durham,274
2020-09-15,Mecklenburg,999
2020-09-15,Pitt,208
2020-09-16,Cabarrus,208
2020-09-16,Caldwell,108
2020-09-16,Davidson,181
2020-09-16,Durham,248
2020-09-16,Mecklenburg,904
2020-09-16,Pitt,188
2020-09-17,Cabarrus,219
2020-09-17,Caldwell,113
2020-09-17,Davidson,191
2020-09-17,Durham,261
2020-09-17,Mecklenburg,951
2020-09-17,Pitt,198
2020-09-18,Cabarrus,219
2020-09-18,Caldwell,113
2020-09-18,Davidson,191
2020-09-18,Durham,261
2020-09-18,Mecklenburg,951
2020-09-18,Pitt,198
2020-09-19,Cabarrus,241
2020-09-19,Caldwell,125
2020-09-19,Davidson,210
2020-09-19,Durham,287
2020-09-19,Mecklenburg,1046
2020-09-19,Pitt,218
2020-09-20,Cabarrus,263
2020-09-20,Caldwell,136
2020-09-20,Davidson,229
2020-09-20,Durham,313
2020-09-20,Mecklenburg,1141
2020-09-20,Pitt,237
2020-09-21,Cabarrus,252
2020-09-21,Caldwell,130
2020-09-21,Davidson,219
2020-09-21,Durham,300
2020-09-21,Mecklenburg,1094
2020-09-21,Pitt,228
2020-09-22,Cabarrus,230
2020-09-22,Caldwell,119
2020-09-22,Davidson,200
2020-09-22,Durham,274
2020-09-22,Mecklenburg,999
2020-09-22,Pitt,208
2020-09-23,Cabarrus,208
2020-09-23,Caldwell,108
2020-09-23,Davidson,181
2020-09-23,Durham,248
2020-09-23,Mecklenburg,904
2020-09-23,Pitt,188
2020-09-24,Cabarrus,219
2020-09-24,Caldwell,113
2020-09-24,Davidson,191
2020-09-24,Durham,261
2020-09-24,Mecklenburg,951
2020-09-24,Pitt,198
2020-09-25,Cabarrus,219
2020-09-25,Caldwell,113
2020-09-25,Davidson,191
2020-09-25,Durham,261
2020-09-25,Mecklenburg,951
2020-09-25,Pitt,198
2020-09-26,Cabarrus,241
2020-09-26,Caldwell,125
2020-09-26,Davidson,210
2020-09-26,Durham,287
2020-09-26,Mecklenburg,1046
2020-09-26,Pitt,218
2020-09-27,Cabarrus,263
2020-09-27,Caldwell,136
2020-09-27,Davidson,229
2020-09-27,Durham,313
2020-09-27,Mecklenburg,1141
2020-09-27,Pitt,237
2020-09-28,Cabarrus,252
2020-09-28,Caldwell,130
2020-09-28,Davidson,219
2020-09-28,Durham,300
2020-09-28,Mecklenburg,1094
2020-09-28,Pitt,228
2020-09-29,Cabarrus,230
2020-09-29,Caldwell,119
2020-09-29,Davidson,200
2020-09-29,Durham,274
2020-09-29,Mecklenburg,999
2020-09-29,Pitt,208
2020-09-30,Cabarrus,208
2020-09-30,Caldwell,108
2020-09-30,Davidson,181
2020-09-30,Durham,248
2020-09-30,Mecklenburg,904
2020-09-30,Pitt,188
2020-10-01,Cabarrus,225
2020-10-01,Caldwell,110
2020-10-01,Davidson,196
2020-10-01,Durham,278
2020-10-01,Mecklenburg,994
2020-10-01,Pitt,201
2020-10-02,Cabarrus,225
2020-10-02,Caldwell,110
2020-10-02,Davidson,196
2020-10-02,Durham,278
2020-10-02,Mecklenburg,994
2020-10-02,Pitt,201
2020-10-03,Cabarrus,247
2020-10-03,Caldwell,121
2020-10-03,Davidson,216
2020-10-03,Durham,306
2020-10-03,Mecklenburg,1093
2020-10-03,Pitt,221
2020-10-04,Cabarrus,270
2020-10-04,Caldwell,132
2020-10-04,Davidson,235
2020-10-04,Durham,333
2020-10-04,Mecklenburg,1193
2020-10-04,Pitt,241
2020-10-05,Cabarrus,258
2020-10-05,Caldwell,126
2020-10-05,Davidson,226
2020-10-05,Durham,320
2020-10-05,Mecklenburg,1143
2020-10-05,Pitt,231
2020-10-06,Cabarrus,236
2020-10-06,Caldwell,115
2020-10-06,Davidson,206
2020-10-06,Durham,292
2020-10-06,Mecklenburg,1044
2020-10-06,Pitt,211
2020-10-07,Cabarrus,213
2020-10-07,Caldwell,104
2020-10-07,Davidson,186
2020-10-07,Durham,264
2020-10-07,Mecklenburg,944
2020-10-07,Pitt,191
2020-10-08,Cabarrus,225
2020-10-08,Caldwell,110
2020-10-08,Davidson,196
2020-10-08,Durham,278
2020-10-08,Mecklenburg,994
2020-10-08,Pitt,201
2020-10-09,Cabarrus,225
2020-10-09,Caldwell,110
2020-10-09,Davidson,196
2020-10-09,Durham,278
2020-10-09,Mecklenburg,994
2020-10-09,Pitt,201
2020-10-10,Cabarrus,247
2020-10-10,Caldwell,121
2020-10-10,Davidson,216
2020-10-10,Durham,306
2020-10-10,Mecklenburg,1093
2020-10-10,Pitt,221
2020-10-11,Cabarrus,270
2020-10-11,Caldwell,132
2020-10-11,Davidson,235
2020-10-11,Durham,333
2020-10-11,Mecklenburg,1193
2020-10-11,Pitt,241
2020-10-12,Cabarrus,258
2020-10-12,Caldwell,126
2020-10-12,Davidson,226
2020-10-12,Durham,320
2020-10-12,Mecklenburg,1143
2020-10-12,Pitt,231
2020-10-13,Cabarrus,236
2020-10-13,Caldwell,115
2020-10-13,Davidson,206
2020-10-13,Durham,292
2020-10-13,Mecklenburg,1044
2020-10-13,Pitt,211
2020-10-14,Cabarrus,213
2020-10-14,Caldwell,104
2020-10-14,Davidson,186
2020-10-14,Durham,264
2020-10-14,Mecklenburg,944
2020-10-14,Pitt,191
2020-10-15,Cabarrus,225
2020-10-15,Caldwell,110
2020-10-15,Davidson,196
2020-10-15,Durham,278
2020-10-15,Mecklenburg,994
2020-10-15,Pitt,201
2020-10-16,Cabarrus,225
2020-10-16,Caldwell,110
2020-10-16,Davidson,196
2020-10-16,Durham,278
2020-10-16,Mecklenburg,994
2020-10-16,Pitt,201
2020-10-17,Cabarrus,247
2020-10-17,Caldwell,121
2020-10-17,Davidson,216
2020-10-17,Durham,306
2020-10-17,Mecklenburg,1093
2020-10-17,Pitt,221
2020-10-18,Cabarrus,270
2020-10-18,Caldwell,132
2020-10-18,Davidson,235
2020-10-18,Durham,333
2020-10-18,Mecklenburg,1193
2020-10-18,Pitt,241
2020-10-19,Cabarrus,258
2020-10-19,Caldwell,126
2020-10-19,Davidson,226
2020-10-19,Durham,320
2020-10-19,Mecklenburg,1143
2020-10-19,Pitt,231
2020-10-20,Cabarrus,236
2020-10-20,Caldwell,115
2020-10-20,Davidson,206
2020-10-20,Durham,292
2020-10-20,Mecklenburg,1044
2020-10-20,Pitt,211
2020-10-21,Cabarrus,213
2020-10-21,Caldwell,104
2020-10-21,Davidson,186
2020-10-21,Durham,264
2020-10-21,Mecklenburg,944
2020-10-21,Pitt,191
2020-10-22,Cabarrus,225
2020-10-22,Caldwell,110
2020-10-22,Davidson,196
2020-10-22,Durham,278
2020-10-22,Mecklenburg,994
2020-10-22,Pitt,201
2020-10-23,Cabarrus,225
2020-10-23,Caldwell,110
2020-10-23,Davidson,196
2020-10-23,Durham,278
2020-10-23,Mecklenburg,994
2020-10-23,Pitt,201
2020-10-24,Cabarrus,247
2020-10-24,Caldwell,121
2020-10-24,Davidson,216
2020-10-24,Durham,306
2020-10-24,Mecklenburg,1093
2020-10-24,Pitt,221
2020-10-25,Cabarrus,270
2020-10-25,Caldwell,132
2020-10-25,Davidson,235
2020-10-25,Durham,333
2020-10-25,Mecklenburg,1193
2020-10-25,Pitt,241
2020-10-26,Cabarrus,258
2020-10-26,Caldwell,126
2020-10-26,Davidson,226
2020-10-26,Durham,320
2020-10-26,Mecklenburg,1143
2020-10-26,Pitt,231
2020-10-27,Cabarrus,236
2020-10-27,Caldwell,115
2020-10-27,Davidson,206
2020-10-27,Durham,292
2020-10-27,Mecklenburg,1044
2020-10-27,Pitt,211
2020-10-28,Cabarrus,213
2020-10-28,Caldwell,104
2020-10-28,Davidson,186
2020-10-28,Durham,264
2020-10-28,Mecklenburg,944
2020-10-28,Pitt,191
2020-10-29,Cabarrus,225
2020-10-29,Caldwell,110
2020-10-29,Davidson,196
2020-10-29,Durham,278
2020-10-29,Mecklenburg,994
2020-10-29,Pitt,201
2020-10-30,Cabarrus,225
2020-10-30,Caldwell,110
2020-10-30,Davidson,196
2020-10-30,Durham,278
2020-10-30,Mecklenburg,994
2020-10-30,Pitt,201
2020-10-31,Cabarrus,247
2020-10-31,Caldwell,121
2020-10-31,Davidson,216
2020-10-31,Durham,306
2020-10-31,Mecklenburg,1093
2020-10-31,Pitt,221
2020-11-01,Cabarrus,268
2020-11-01,Caldwell,126
2020-11-01,Davidson,230
2020-11-01,Durham,311
2020-11-01,Mecklenburg,1140
2020-11-01,Pitt,231
2020-11-02,Cabarrus,257
2020-11-02,Caldwell,120
2020-11-02,Davidson,221
2020-11-02,Durham,298
2020-11-02,Mecklenburg,1092
2020-11-02,Pitt,221
2020-11-03,Cabarrus,235
2020-11-03,Caldwell,110
2020-11-03,Davidson,201
2020-11-03,Durham,272
2020-11-03,Mecklenburg,997
2020-11-03,Pitt,202
2020-11-04,Cabarrus,212
2020-11-04,Caldwell,99
2020-11-04,Davidson,182
2020-11-04,Durham,246
2020-11-04,Mecklenburg,902
2020-11-04,Pitt,183
2020-11-05,Cabarrus,224
2020-11-05,Caldwell,105
2020-11-05,Davidson,192
2020-11-05,Durham,259
2020-11-05,Mecklenburg,950
2020-11-05,Pitt,192
2020-11-06,Cabarrus,224
2020-11-06,Caldwell,105
2020-11-06,Davidson,192
2020-11-06,Durham,259
2020-11-06,Mecklenburg,950
2020-11-06,Pitt,192
2020-11-07,Cabarrus,246
2020-11-07,Caldwell,115
2020-11-07,Davidson,211
2020-11-07,Durham,285
2020-11-07,Mecklenburg,1045
2020-11-07,Pitt,211
2020-11-08,Cabarrus,268
2020-11-08,Caldwell,126
2020-11-08,Davidson,230
2020-11-08,Durham,311
2020-11-08,Mecklenburg,1140
2020-11-08,Pitt,231
2020-11-09,Cabarrus,257
2020-11-09,Caldwell,120
2020-11-09,Davidson,221
2020-11-09,Durham,298
2020-11-09,Mecklenburg,1092
2020-11-09,Pitt,221
2020-11-10,Cabarrus,235
2020-11-10,Caldwell,110
2020-11-10,Davidson,201
2020-11-10,Durham,272
2020-11-10,Mecklenburg,997
2020-11-10,Pitt,202
2020-11-11,Cabarrus,212
2020-11-11,Caldwell,99
2020-11-11,Davidson,182
2020-11-11,Durham,246
2020-11-11,Mecklenburg,902
2020-11-11,Pitt,183
2020-11-12,Cabarrus,224
2020-11-12,Caldwell,105
2020-11-12,Davidson,192
2020-11-12,Durham,259
2020-11-12,Mecklenburg,950
2020-11-12,Pitt,192
2020-11-13,Cabarrus,224
2020-11-13,Caldwell,105
2020-11-13,Davidson,192
2020-11-13,Durham,259
2020-11-13,Mecklenburg,950
2020-11-13,Pitt,192
2020-11-14,Cabarrus,246
2020-11-14,Caldwell,115
2020-11-14,Davidson,211
2020-11-14,Durham,285
2020-11-14,Mecklenburg,1045
2020-11-14,Pitt,211
2020-11-15,Cabarrus,268
2020-11-15,Caldwell,126
2020-11-15,Davidson,230
2020-11-15,Durham,311
2020-11-15,Mecklenburg,1140
2020-11-15,Pitt,231
2020-11-16,Cabarrus,257
2020-11-16,Caldwell,120
2020-11-16,Davidson,221
2020-11-16,Durham,298
2020-11-16,Mecklenburg,1092
2020-11-16,Pitt,221
2020-11-17,Cabarrus,235
2020-11-17,Caldwell,110
2020-11-17,Davidson,201
2020-11-17,Durham,272
2020-11-17,Mecklenburg,997
2020-11-17,Pitt,202
2020-11-18,Cabarrus,212
2020-11-18,Caldwell,99
2020-11-18,Davidson,182
2020-11-18,Durham,246
2020-11-18,Mecklenburg,902
2020-11-18,Pitt,183
2020-11-19,Cabarrus,224
2020-11-19,Caldwell,105
2020-11-19,Davidson,192
2020-11-19,Durham,259
2020-11-19,Mecklenburg,950
2020-11-19,Pitt,192
2020-11-20,Cabarrus,224
2020-11-20,Caldwell,105
2020-11-20,Davidson,192
2020-11-20,Durham,259
2020-11-20,Mecklenburg,950
2020-11-20,Pitt,192
2020-11-21,Cabarrus,246
2020-11-21,Caldwell,115
2020-11-21,Davidson,211
2020-11-21,Durham,285
2020-11-21,Mecklenburg,1045
2020-11-21,Pitt,211
2020-11-22,Cabarrus,268
2020-11-22,Caldwell,126
2020-11-22,Davidson,230
2020-11-22,Durham,311
2020-11-22,Mecklenburg,1140
2020-11-22,Pitt,231
2020-11-23,Cabarrus,257
2020-11-23,Caldwell,120
2020-11-23,Davidson,221
2020-11-23,Durham,298
2020-11-23,Mecklenburg,1092
2020-11-23,Pitt,221
2020-11-24,Cabarrus,235
2020-11-24,Caldwell,110
2020-11-24,Davidson,201
2020-11-24,Durham,272
2020-11-24,Mecklenburg,997
2020-11-24,Pitt,202
2020-11-25,Cabarrus,212
2020-11-25,Caldwell,99
2020-11-25,Davidson,182
2020-11-25,Durham,246
2020-11-25,Mecklenburg,902
2020-11-25,Pitt,183
2020-11-26,Cabarrus,224
2020-11-26,Caldwell,105
2020-11-26,Davidson,192
2020-11-26,Durham,259
2020-11-26,Mecklenburg,950
2020-11-26,Pitt,192
2020-11-27,Cabarrus,224
2020-11-27,Caldwell,105
2020-11-27,Davidson,192
2020-11-27,Durham,259
2020-11-27,Mecklenburg,950
2020-11-27,Pitt,192
2020-11-28,Cabarrus,246
2020-11-28,Caldwell,115
2020-11-28,Davidson,211
2020-11-28,Durham,285
2020-11-28,Mecklenburg,1045
2020-11-28,Pitt,211
2020-11-29,Cabarrus,268
2020-11-29,Caldwell,126
2020-11-29,Davidson,230
2020-11-29,Durham,311
2020-11-29,Mecklenburg,1140
2020-11-29,Pitt,231
2020-11-30,Cabarrus,257
2020-11-30,Caldwell,120
2020-11-30,Davidson,221
2020-11-30,Durham,298
2020-11-30,Mecklenburg,1092
2020-11-30,Pitt,221
2020-12-01,Cabarrus,233
2020-12-01,Caldwell,101
2020-12-01,Davidson,196
2020-12-01,Durham,270
2020-12-01,Mecklenburg,970
2020-12-01,Pitt,195
2020-12-02,Cabarrus,211
2020-12-02,Caldwell,92
2020-12-02,Davidson,177
2020-12-02,Durham,245
2020-12-02,Mecklenburg,878
2020-12-02,Pitt,176
2020-12-03,Cabarrus,222
2020-12-03,Caldwell,97
2020-12-03,Davidson,187
2020-12-03,Durham,257
2020-12-03,Mecklenburg,924
2020-12-03,Pitt,186
2020-12-04,Cabarrus,222
2020-12-04,Caldwell,97
2020-12-04,Davidson,187
2020-12-04,Durham,257
2020-12-04,Mecklenburg,924
2020-12-04,Pitt,186
2020-12-05,Cabarrus,244
2020-12-05,Caldwell,106
2020-12-05,Davidson,205
2020-12-05,Durham,283
2020-12-05,Mecklenburg,1016
2020-12-05,Pitt,204
2020-12-06,Cabarrus,267
2020-12-06,Caldwell,116
2020-12-06,Davidson,224
2020-12-06,Durham,309
2020-12-06,Mecklenburg,1109
2020-12-06,Pitt,223
2020-12-07,Cabarrus,255
2020-12-07,Caldwell,111
2020-12-07,Davidson,215
2020-12-07,Durham,296
2020-12-07,Mecklenburg,1063
2020-12-07,Pitt,214
2020-12-08,Cabarrus,233
2020-12-08,Caldwell,101
2020-12-08,Davidson,196
2020-12-08,Durham,270
2020-12-08,Mecklenburg,970
2020-12-08,Pitt,195
2020-12-09,Cabarrus,211
2020-12-09,Caldwell,92
2020-12-09,Davidson,177
2020-12-09,Durham,245
2020-12-09,Mecklenburg,878
2020-12-09,Pitt,176
2020-12-10,Cabarrus,222
2020-12-10,Caldwell,97
2020-12-10,Davidson,187
2020-12-10,Durham,257
2020-12-10,Mecklenburg,924
2020-12-10,Pitt,186
2020-12-11,Cabarrus,222
2020-12-11,Caldwell,97
2020-12-11,Davidson,187
2020-12-11,Durham,257
2020-12-11,Mecklenburg,924
2020-12-11,Pitt,186
2020-12-12,Cabarrus,244
2020-12-12,Caldwell,106
2020-12-12,Davidson,205
2020-12-12,Durham,283
2020-12-12,Mecklenburg,1016
2020-12-12,Pitt,204
2020-12-13,Cabarrus,267
2020-12-13,Caldwell,116
2020-12-13,Davidson,224
2020-12-13,Durham,309
2020-12-13,Mecklenburg,1109
2020-12-13,Pitt,223
2020-12-14,Cabarrus,255
2020-12-14,Caldwell,111
2020-12-14,Davidson,215
2020-12-14,Durham,296
2020-12-14,Mecklenburg,1063
2020-12-14,Pitt,214
2020-12-15,Cabarrus,233
2020-12-15,Caldwell,101
2020-12-15,Davidson,196
2020-12-15,Durham,270
2020-12-15,Mecklenburg,970
2020-12-15,Pitt,195
2020-12-16,Cabarrus,211
2020-12-16,Caldwell,92
2020-12-16,Davidson,177
2020-12-16,Durham,245
2020-12-16,Mecklenburg,878
2020-12-16,Pitt,176
2020-12-17,Cabarrus,222
2020-12-17,Caldwell,97
2020-12-17,Davidson,187
2020-12-17,Durham,257
2020-12-17,Mecklenburg,924
2020-12-17,Pitt,186
2020-12-18,Cabarrus,222
2020-12-18,Caldwell,97
2020-12-18,Davidson,187
2020-12-18,Durham,257
2020-12-18,Mecklenburg,924
2020-12-18,Pitt,186
2020-12-19,Cabarrus,244
2020-12-19,Caldwell,106
2020-12-19,Davidson,205
2020-12-19,Durham,283
2020-12-19,Mecklenburg,1016
2020-12-19,Pitt,204
2020-12-20,Cabarrus,267
2020-12-20,Caldwell,116
2020-12-20,Davidson,224
2020-12-20,Durham,309
2020-12-20,Mecklenburg,1109
2020-12-20,Pitt,223
2020-12-21,Cabarrus,255
2020-12-21,Caldwell,111
2020-12-21,Davidson,215
2020-12-21,Durham,296
2020-12-21,Mecklenburg,1063
2020-12-21,Pitt,214
2020-12-22,Cabarrus,233
2020-12-22,Caldwell,101
2020-12-22,Davidson,196
2020-12-22,Durham,270
2020-12-22,Mecklenburg,970
2020-12-22,Pitt,195
2020-12-23,Cabarrus,211
2020-12-23,Caldwell,92
2020-12-23,Davidson,177
2020-12-23,Durham,245
2020-12-23,Mecklenburg,878
2020-12-23,Pitt,176
2020-12-24,Cabarrus,222
2020-12-24,Caldwell,97
2020-12-24,Davidson,187
2020-12-24,Durham,257
2020-12-24,Mecklenburg,924
2020-12-24,Pitt,186
2020-12-25,Cabarrus,222
2020-12-25,Caldwell,97
2020-12-25,Davidson,187
2020-12-25,Durham,257
2020-12-25,Mecklenburg,924
2020-12-25,Pitt,186
2020-12-26,Cabarrus,244
2020-12-26,Caldwell,106
2020-12-26,Davidson,205
2020-12-26,Durham,283
2020-12-26,Mecklenburg,1016
2020-12-26,Pitt,204
2020-12-27,Cabarrus,267
2020-12-27,Caldwell,116
2020-12-27,Davidson,224
2020-12-27,Durham,309
2020-12-27,Mecklenburg,1109
2020-12-27,Pitt,223
2020-12-28,Cabarrus,255
2020-12-28,Caldwell,111
2020-12-28,Davidson,215
2020-12-28,Durham,296
2020-12-28,Mecklenburg,1063
2020-12-28,Pitt,214
2020-12-29,Cabarrus,233
2020-12-29,Caldwell,101
2020-12-29,Davidson,196
2020-12-29,Durham,270
2020-12-29,Mecklenburg,970
2020-12-29,Pitt,195
2020-12-30,Cabarrus,211
2020-12-30,Caldwell,92
2020-12-30,Davidson,177
2020-12-30,Durham,245
2020-12-30,Mecklenburg,878
2020-12-30,Pitt,176
2020-12-31,Cabarrus,222
2020-12-31,Caldwell,97
2020-12-31,Davidson,187
